Season,TeamID,OR,DR,Ast,TO,Stl,Blk,PF,Avg_Possessions,OffRtg,DefRtg,FG%,FT%,PPG_Diff%,3P%
2022,1332,9,24,12,11.09090909,6.818181818,3.909090909,16.54545455,70.44363636,98.67029567,105.6615875,0.4186554942,0.7034597175,-4.909090909,0.28542623
2004,1161,9.375,22.25,12.375,12.75,5.875,4.375,23.75,66.205,105.1148006,109.8771439,0.4513368115,0.7734409813,-3.75,0.2829727564
2004,1304,10.75,25.75,12.125,13.625,4.25,4.5,19.875,64.68,107.3811392,102.6015493,0.4539460692,0.7255316175,2.875,0.3690680439
2004,1322,13.5,24.375,13.125,15.875,6.25,3.5,23.625,71.5,97.39287111,103.7140411,0.4171103178,0.6798977982,-4.375,0.281671627
2005,1212,10.5,25.75,14.75,12.375,7,3.375,19.125,67.55,103.1974624,95.34941929,0.4331135088,0.7057772775,5.25,0.3570510411
2007,1112,12.5,23.375,14.875,13.125,5.5,3.25,13,65.735,105.439862,108.9839208,0.4503290142,0.7127220002,-2.125,0.339788509
2008,1422,9.875,20.875,12.75,14.25,7.25,4.5,15.75,63.665,109.1834896,99.97853205,0.4609131701,0.7279615024,6.25,0.4002273607
2009,1294,10.5,23.83333333,12.5,14.66666667,7.333333333,1.5,19.16666667,63.55333333,110.2836574,101.1631949,0.4531329864,0.779957265,5.666666667,0.4630952381
2010,1235,12,25.625,12,13,5.875,3.875,16.375,70.36,99.16494476,104.5313632,0.4023798132,0.7060484705,-3.5,0.3237363127
2010,1295,10,26.33333333,13.5,13.5,4.666666667,3.166666667,23.16666667,71.44666667,96.73185129,101.1212767,0.4102357168,0.7006373256,-2.833333333,0.3399540518
2011,1318,10.33333333,20.66666667,12.33333333,14,7.833333333,1.666666667,20.5,65.87333333,105.2172541,106.9031618,0.4332781762,0.7920272159,-1,0.3469516552
2011,1404,8.875,20.375,12.25,13.75,6.375,3.5,17.875,66.94,104.1220014,106.0990051,0.4497654099,0.7874815704,-1.625,0.3898763161
2012,1444,10.8,23.1,14.2,11.2,5.1,3.5,18.8,61.832,112.7114146,107.0305504,0.4672420961,0.6728752865,3,0.3804218657
2012,1148,12.33333333,20.33333333,15.33333333,15,9.666666667,3.166666667,19.33333333,67.5,103.0632135,100.435585,0.4328407822,0.723539272,1.833333333,0.3793592811
2014,1370,15.5,23.375,11.375,15.125,7.125,2.625,23.875,69.795,101.0059988,105.279925,0.3867694218,0.681673286,-3.625,0.3503976705
2014,1262,9,22.25,16.5,11.75,5.75,4,15.5,66.52,104.087821,103.6667231,0.4481934732,0.6060447455,0.25,0.3361298022
2014,1255,12,22.16666667,12.33333333,11.33333333,7.166666667,1.166666667,18.66666667,68.10666667,102.1134982,118.0358014,0.425613322,0.70960097,-10.66666667,0.3028409091
2014,1312,9,24,11.5,19.5,11.5,3,23.5,76.04,91.5131617,103.211974,0.40625,0.6408730159,-9,0.2638339921
2016,1376,14.25,24.5,11.875,13.125,6.375,3.875,19.375,69.53,100.2249707,99.93244013,0.3977275845,0.7312443996,0,0.3577284558
2017,1201,8.75,24.75,10.5,13,7.625,3.375,21.625,68.58,101.6454293,95.28525884,0.4386607058,0.7328379502,4.25,0.3801337653
2018,1349,11.375,25,12,11.625,5.625,1.75,14.5,70.24,98.83140903,111.4630823,0.387993293,0.6333083023,-8.625,0.2953706935
2018,1290,13.5,29.5,12.5,15.125,5.75,1.5,18.75,72.875,95.48147328,102.3130891,0.4054270236,0.6939486138,-5.125,0.2723836245
2018,1274,9.625,20.625,12.625,10.5,6.25,2.875,16.875,65.255,106.0254976,111.3219867,0.4439701158,0.6757839383,-3.375,0.3600195001
2018,1362,8.25,24.125,14.375,11.375,5.875,3.375,17.625,67.25,103.7589178,104.0278346,0.4454440637,0.6493282624,-0.5,0.3479934832
2018,1196,10.625,23.75,12.375,8.875,5.875,4.875,18.625,64.185,108.5543763,99.6714265,0.4312669744,0.6117544493,5.625,0.3642591646
2019,1347,11.625,25.875,13,9.375,5.75,2.875,14.75,63.69,108.7382038,104.3347063,0.4336252799,0.7187603483,3,0.3492149758
2019,1102,8.125,27.125,14,10.625,4,2.25,15.875,67.415,102.9929059,107.9012982,0.4279036117,0.6913218876,-2.875,0.3608023786
2020,1346,8.125,27.625,12.75,13.25,5.625,3.875,17.125,70.075,99.41307608,102.8718986,0.4173338577,0.765160437,-2.75,0.3457800333
2020,1329,9.125,24.375,11.625,14.625,6.5,4,18.5,66.405,104.4420967,101.4772818,0.4653308625,0.7644328997,2.25,0.3646978022
2020,1369,10.5,23.83333333,14.16666667,11.83333333,4.333333333,1.833333333,18.16666667,67.20666667,103.3336516,108.6389082,0.4061117478,0.7768734068,-3.5,0.306810537
2021,1435,7.1,22.3,11.8,12.9,7.3,2.3,17.1,68.452,101.4349323,101.2708138,0.4262000305,0.7348084886,0,0.3507468956
2022,1458,7.125,23.5,10.375,9.375,5.75,2.5,17.5,66.87,104.1731102,101.7637667,0.4454657666,0.7303130872,1.625,0.3003251587
2023,1138,9.5,23.25,12,12.625,7,3.375,19.125,71.2,97.71344148,107.7839345,0.4191496571,0.7453284512,-7.75,0.2933229814
2024,1167,10.5,21.875,10.75,12.125,6.125,3.25,21.25,65.18,106.6701978,106.9838207,0.4413740477,0.7665522743,-0.25,0.3790335808
2024,1159,5.625,27,13.125,9,6,3.75,12.125,63.58,109.4892792,94.4383595,0.501455528,0.6655334657,9.5,0.284458932
2006,1112,11.11111111,20.55555556,14.22222222,11.33333333,9,3.222222222,15.22222222,66.55555556,104.3490545,99.17186934,0.4529873948,0.7436763451,3.888888889,0.3581649832
2011,1312,11.11111111,26.44444444,11.22222222,12.11111111,5.888888889,4.333333333,21,69.41777778,100.2464135,91.58971173,0.4055404731,0.6400961222,5.444444444,0.3605173621
2014,1462,10,20.33333333,13.55555556,12.11111111,5.444444444,2,20.11111111,63.17333333,110.1934204,113.6217533,0.4775442966,0.7201609287,-1.666666667,0.367157688
2015,1358,13.11111111,23.22222222,12.22222222,12.33333333,7.555555556,4,21.77777778,64.87555556,107.900839,92.62781396,0.406470751,0.7098757452,9.444444444,0.2852588261
2018,1380,14.33333333,26.66666667,11.11111111,12.88888889,4.333333333,5.111111111,18.77777778,68.28,101.9922988,100.1609708,0.4081562289,0.6707814635,0.8888888889,0.3503514841
2019,1172,8.111111111,26.66666667,14.33333333,10.88888889,5.333333333,2.888888889,15,63.76888889,108.5013722,102.0682189,0.4586322291,0.7410713027,4.444444444,0.3685452808
2023,1231,6.333333333,24.33333333,14.11111111,10,5.555555556,3.555555556,17.55555556,67.93777778,102.2639087,105.2501662,0.4702442149,0.7345938013,-2.111111111,0.3269360269
2006,1382,12.42857143,23,12.42857143,12.14285714,6.428571429,2.428571429,16.57142857,69.85714286,99.53610215,104.8235103,0.4307753925,0.6551758183,-4,0.3197310393
2007,1431,13.57142857,24.42857143,13.71428571,14,8.428571429,3.428571429,23.42857143,69.58285714,100.3030052,103.2250155,0.3973238861,0.6970869815,-2.428571429,0.3077354642
2007,1147,10.85714286,20.28571429,12.85714286,13.85714286,7.571428571,2.142857143,22,68.27428571,102.2152788,111.2909459,0.4323098629,0.7666189203,-6.571428571,0.3723692974
2007,1406,10,21.14285714,15.42857143,12.71428571,7.714285714,3.857142857,18.28571429,65.22857143,106.3503762,102.1730892,0.457985874,0.7519176902,2.857142857,0.3230820558
2008,1232,12.14285714,21.14285714,12.71428571,11.28571429,4.857142857,3.142857143,20.14285714,63.72571429,108.6989158,111.8889159,0.4064437099,0.803821512,-1.714285714,0.3122202274
2010,1264,11,24,11.85714286,12,7.428571429,2.142857143,19.14285714,67.87428571,102.0745563,104.7084824,0.4277559683,0.6584357028,-1.714285714,0.3119832548
2011,1122,14.14285714,26,13.14285714,16.42857143,8.285714286,4.714285714,18.14285714,68.12,101.6940326,94.02916888,0.4373325376,0.6929326313,5.714285714,0.4364774115
2012,1359,9.428571429,22.42857143,13.71428571,9.857142857,5.714285714,1.428571429,16.28571429,63.03428571,110.5588028,117.528615,0.4669575881,0.6296536797,-4.714285714,0.3221837901
2012,1151,14.14285714,24.28571429,11.57142857,11.71428571,6,1,16.57142857,67.6,102.1238945,104.8774179,0.3811258458,0.7078446596,-1.714285714,0.2657833767
2013,1218,11.28571429,24.14285714,13.42857143,10.85714286,4.285714286,4.142857143,18.57142857,65.44,106.3947415,111.5168136,0.4280669727,0.7413924304,-3.142857143,0.3340972753
2014,1193,11.42857143,23.14285714,11.42857143,11.57142857,6.142857143,3.285714286,22.71428571,67.06285714,103.6151283,108.4960342,0.412797205,0.7130091415,-3.285714286,0.346920015
2014,1219,9,24.14285714,16.57142857,9.714285714,4.142857143,4.142857143,13.42857143,61.59428571,112.6443242,101.3278387,0.469965295,0.7354911134,7.142857143,0.3757985803
2016,1321,9.857142857,23.71428571,17.71428571,9.285714286,2.857142857,2.714285714,19.14285714,62.61142857,110.6537932,101.7579122,0.4528495457,0.6369047619,5.857142857,0.3683697951
2016,1155,9.857142857,21.57142857,13,8.285714286,6.714285714,3.857142857,15.42857143,62.72571429,110.4589368,104.2738493,0.4436776455,0.6741299151,3.714285714,0.3296303768
2016,1119,10.71428571,30,12.71428571,13.28571429,3.714285714,4.285714286,16.71428571,70.05714286,98.74934794,100.1213247,0.4205912359,0.6782574568,-0.5714285714,0.2795787448
2017,1216,9.142857143,24.14285714,11.14285714,12.71428571,7,4.285714286,17.42857143,70.93142857,97.18990622,112.4138699,0.4011743893,0.723181066,-10.28571429,0.3055693964
2019,1187,9.142857143,21.28571429,12.14285714,11.28571429,5.571428571,2.428571429,18.42857143,69.37142857,99.94191708,118.8600905,0.423337588,0.7007936508,-12.71428571,0.3480823098
2019,1107,8,24.14285714,11.85714286,13.85714286,5.857142857,4.142857143,17,64.73714286,107.0522195,101.9085818,0.4567245737,0.8180223216,3.285714286,0.3662269545
2020,1240,13.14285714,22.71428571,12.57142857,13,6.285714286,2.285714286,14.28571429,66.02285714,105.1316047,106.4810419,0.4337436134,0.7171891562,-1.285714286,0.2887671791
2024,1123,7.285714286,24,12.14285714,11.71428571,5.285714286,3.714285714,14.28571429,70.25714286,98.73239675,101.4229758,0.4083616523,0.7893580137,-1.857142857,0.3184194255
2008,1386,7.4,21.3,13.9,11.3,5.4,4.3,17.4,62.816,109.9313182,106.0117337,0.4871500898,0.7850279974,2.4,0.3512802149
2012,1443,12,24.1,10.9,13.9,4,4.9,19.2,67.824,102.6345516,100.1895268,0.4310839904,0.7247057754,1.4,0.3244454318
2021,1396,6.4,25,13,12.8,4.4,3.6,19.8,68.264,101.9246602,100.8837844,0.4291352928,0.7761904762,0.2,0.4172837712
2021,1436,6.4,23.8,11.8,9.4,4,2.8,18.2,64.528,108.1815837,106.6864371,0.4555063446,0.8169911959,0.8,0.3482908904
2012,1361,9.9,26.7,11.4,12.2,4,2.1,17.5,65.82,105.4406518,101.1655875,0.4514119888,0.7080491982,2.6,0.3433228687
2012,1126,11.3,18.8,11.6,12.2,5.9,1.5,19.8,63.2,109.573647,105.9808365,0.4787812145,0.6356696238,2.5,0.3469897976
2016,1264,8.5,22.3,13.9,14.1,8,3.2,20.4,68.272,101.2461604,104.6348789,0.4413379354,0.7757490755,-2.3,0.3774238737
2023,1411,10,23.6,11.6,12.9,6.5,2.6,19.5,68.632,100.9757312,97.90196755,0.4330582184,0.7239959591,2.1,0.3226906672
2004,1185,10.75,24.375,13.125,15.5,4.75,2.875,20,69.35,99.54520027,106.0863847,0.4494093995,0.6305842445,-4,0.3631905166
2005,1198,11.25,23.25,12.375,14.75,5.25,3.125,21,65.58,105.5332919,106.7596024,0.4732518286,0.6792442258,-0.75,0.3509327784
2006,1205,11.5,22.75,14.875,13.375,6.375,3.75,15.875,63.01,110.947085,105.9913861,0.4653954105,0.7519245009,3,0.4115439271
2007,1416,11.75,24,14.5,15.25,7.875,3.25,18.75,65.86,105.5396344,98.23988535,0.4348330784,0.7213426592,4.625,0.3868221691
2008,1135,4.5,23,13.875,12.375,7.875,2,14.875,61.045,114.7660806,99.01599806,0.521319534,0.7738009708,9,0.4235908329
2009,1299,13.5,23.75,12.75,17.125,8.875,4.375,16,70.405,98.70756595,95.17844241,0.4319107935,0.6081069314,2.375,0.3784252674
2013,1463,9,22.75,14.375,12.875,5.375,3.5,17.625,61.58,112.3417692,106.4827475,0.4934393346,0.7220391206,4,0.4182753011
2015,1245,10.625,25.5,9,9.125,4.75,3.625,18.75,62.465,111.2885072,109.0393162,0.4266426747,0.7330971424,1.125,0.3588300831
2016,1200,11.375,23.25,14.875,12.875,7,3.25,18,64.89,106.7110526,105.34934,0.4349070039,0.686334727,0.875,0.3261141221
2017,1365,5,24.125,13.125,9.375,4.75,2,16.625,63.005,109.4155876,100.7334974,0.4600819736,0.7328839639,6,0.4098358586
2019,1363,8.75,26.125,14.875,12.75,5.5,1,18.75,73.135,94.50518355,119.2869573,0.4058360262,0.6453317397,-18,0.3209494488
2019,1436,8.375,25.5,11.625,10.875,5.625,3.875,14.625,62.905,111.4149695,92.87682425,0.45633283,0.7657778958,11,0.3574126226
2021,1213,9.25,27.875,14,12.75,4.25,3,17.125,67.47,103.0959293,90.03265234,0.4451236891,0.6755286228,8.625,0.3350573233
2024,1309,9.25,19.75,11.25,11.25,8.625,3.375,19.25,71.565,97.02333668,110.5495941,0.3905535065,0.7358762526,-9.5,0.2553176725
2024,1349,7,24.25,13.25,8.625,4.625,4.625,13.125,64.785,106.9492897,114.7022197,0.4545288226,0.7203338933,-5.125,0.3365053258
2010,1459,9.875,25.375,11.875,11.125,6.625,2.625,18.625,63.025,109.8377233,93.13132569,0.4582797596,0.6752660746,10.5,0.3965418354
2018,1260,6.375,24.875,15.125,11,7.75,1.875,12.25,62.985,110.0876448,94.53699384,0.4943696366,0.7005170375,9.625,0.3586243954
2009,1236,8.833333333,20.83333333,12.33333333,11.16666667,4.833333333,3.333333333,18.66666667,64.31333333,107.7399914,106.5263326,0.452949261,0.7329739751,0.6666666667,0.4104699516
2011,1409,10.77777778,25.22222222,10.22222222,13.66666667,4.333333333,3.666666667,20.22222222,64.76888889,106.8340175,102.1418174,0.448751636,0.7151131745,3.333333333,0.3248722828
2013,1332,11.66666667,23.33333333,11.44444444,12.66666667,8.111111111,3.777777778,16.66666667,68.67555556,100.7771808,97.67050205,0.4261772659,0.6705992423,2.111111111,0.3261087768
2016,1398,11,23.83333333,8.666666667,13.33333333,7.5,2.833333333,22.5,68.14666667,101.1771114,99.62736607,0.4322375956,0.7538739332,1.333333333,0.264553429
2022,1179,8.444444444,23,11,8.555555556,7.111111111,3.888888889,16,64.83555556,106.9777564,97.88262152,0.4606194112,0.8191146175,5.777777778,0.2519572929
2023,1317,7.555555556,23.66666667,11.44444444,11.33333333,5.777777778,3.444444444,15.88888889,60.93777778,114.4979283,93.76256778,0.4877914469,0.8801528121,12,0.3694896258
2003,1317,11.66666667,23.83333333,12.5,15.16666667,5,4.333333333,19.83333333,71.19333333,97.65191961,113.1208219,0.4272951007,0.6864417989,-11.33333333,0.3418962738
2003,1159,6.833333333,22,13,13.33333333,6.833333333,1.666666667,19.5,66,105.2652392,96.0187158,0.4669170035,0.7680296005,5.666666667,0.3774536152
2006,1189,11.16666667,23.66666667,15.16666667,14.83333333,6.333333333,3.5,17.16666667,65.28,105.8415571,108.4750975,0.4616499981,0.6765605451,-1.5,0.3557401749
2006,1391,10.88888889,22.22222222,11.44444444,13.11111111,7.888888889,3.555555556,18.11111111,64.01777778,108.1083018,99.74797536,0.4635102866,0.6898771675,5.222222222,0.3826163535
2007,1433,11,18.77777778,12,11.44444444,7,2.555555556,16.88888889,61.60444444,112.8585634,105.550014,0.4708892123,0.6940022271,4.222222222,0.3947190951
2007,1243,11.55555556,21.44444444,15.55555556,13.33333333,6.111111111,2.444444444,19.22222222,65.84444444,105.1205983,97.43226136,0.4386344306,0.6723310257,5,0.3849621535
2008,1437,11.66666667,24.55555556,14,15.44444444,7.777777778,3,18.66666667,67.39111111,102.8059465,95.96175497,0.4275855928,0.7421971103,4.555555556,0.3341533838
2010,1209,14.33333333,19.5,11.83333333,13.66666667,6.833333333,4,19.33333333,65.72,105.8908146,108.0932436,0.4386624826,0.7062223381,-2,0.372960373
2010,1413,8.111111111,25,12.88888889,14.66666667,4.666666667,3,18.66666667,68.59111111,101.7773159,101.9827927,0.4266798529,0.7874053974,-0.8888888889,0.3812169312
2012,1117,11.55555556,21.44444444,10.22222222,11.55555556,4.888888889,1.777777778,16.77777778,62.46666667,111.5601505,107.133133,0.4512751067,0.692764996,2.555555556,0.3760345934
2012,1462,10.77777778,23.88888889,10.77777778,11.33333333,5.444444444,3.555555556,19.22222222,66.03555556,104.9667352,107.1941238,0.4373370182,0.7415977913,-1.555555556,0.3225283975
2015,1459,7.777777778,22.44444444,12.33333333,8.777777778,6,3.111111111,15.11111111,59.97777778,115.7114842,98.96856075,0.4738699701,0.737067863,10,0.3767984777
2017,1126,9.777777778,24.55555556,13,13.55555556,7,3.555555556,19.77777778,67.41333333,103.1644312,106.6941045,0.4313822715,0.7692381178,-2.666666667,0.3618395548
2019,1466,12.5,27.5,11.33333333,12.66666667,7.5,1.666666667,16.83333333,70.29333333,98.8921253,99.88418769,0.3920197225,0.6625921572,-1,0.3173351302
2020,1381,7.666666667,26.33333333,10.11111111,11.55555556,4.555555556,3.111111111,20.22222222,68.53777778,101.3701457,105.4821677,0.4296692912,0.7151897686,-2.666666667,0.3108764873
2020,1126,12.83333333,30.5,10.33333333,16.5,6.333333333,4.5,17.66666667,74.36,93.14097089,89.13498366,0.3933786284,0.6890616894,3.166666667,0.281879085
2021,1350,4.333333333,23.5,12.83333333,10.16666667,8.5,1.833333333,15.66666667,70.37333333,98.83344936,99.76868057,0.436076056,0.7414016337,-0.6666666667,0.3211628104
2021,1127,7.333333333,24.66666667,12,13,5,3.666666667,18.33333333,66.98666667,103.7400106,98.34921001,0.4804409326,0.7601010101,3.333333333,0.315981241
2022,1431,5.444444444,22.66666667,11,10.66666667,6.888888889,3.222222222,19.11111111,68.56888889,101.4929365,102.0032494,0.4490747494,0.7376104863,-0.5555555556,0.335407595
2023,1442,9.166666667,18.33333333,13.5,7.5,5.666666667,2.666666667,15.66666667,65.89333333,105.4639121,113.7154223,0.4385523318,0.6136382623,-5.333333333,0.3160947712
2023,1437,5.666666667,23.22222222,11.11111111,8,5.888888889,2,15.22222222,64.02666667,108.6567101,103.0505702,0.434788343,0.8040281405,3,0.3592382342
2020,1375,7.666666667,25,11.5,12.16666667,8.333333333,4.333333333,15,65.21333333,106.0834824,97.42419441,0.5093707004,0.6793321966,5.666666667,0.3541666667
2019,1360,6.9,27.3,12,11.4,5.4,3.1,19.8,67.264,102.5340385,100.6298514,0.431105709,0.7414753229,1.3,0.3601189525
2009,1272,12.9,26.9,12.5,12.3,6.9,5.7,14.8,62.76,110.4873274,78.8706511,0.4460725587,0.7605782044,19.8,0.2845985155
2010,1282,12.14285714,20,10.42857143,12.28571429,5.285714286,1.714285714,21.71428571,68.04,101.7561829,115.1223281,0.3990512143,0.7360200447,-9.142857143,0.3113763576
2012,1158,12.28571429,22.71428571,10.85714286,13.14285714,8,3.857142857,16.85714286,67.90857143,101.6150986,99.86418098,0.4153665426,0.6085396922,0.7142857143,0.3440783331
2013,1357,13.28571429,21.28571429,12,13.28571429,5.428571429,3.142857143,18.28571429,66.80571429,103.6777367,115.0442543,0.4257738793,0.687450224,-7.714285714,0.3310074587
2019,1392,12.57142857,26.42857143,10.42857143,13.28571429,7.571428571,3.285714286,16.28571429,67.03428571,103.7916365,95.94268239,0.4271813996,0.684811463,4.857142857,0.3005198928
2021,1112,10,25.42857143,15.14285714,10.28571429,3.714285714,3.142857143,14.85714286,65.28571429,106.095942,104.237714,0.4208213523,0.7390359035,1.142857143,0.3568511726
2021,1245,9.428571429,23.57142857,12.71428571,13,6.285714286,3,16.57142857,69.14285714,100.503844,99.29546078,0.4159492449,0.8025472885,-3.55E-15,0.3043940118
2024,1269,9.714285714,23,13.28571429,9.857142857,5.571428571,2.714285714,16.42857143,66.15428571,104.615859,101.4522415,0.4233163972,0.6569456886,2.142857143,0.299721526
2008,1147,8.142857143,21.14285714,13.14285714,14.42857143,7,2.714285714,21.71428571,70.81714286,98.0002726,115.3140944,0.4335730128,0.6615962942,-12,0.4128684807
2008,1382,10.28571429,21.28571429,13.28571429,10.28571429,3,1,18.85714286,61.89142857,112.674542,122.7318944,0.4464087694,0.762252337,-7,0.4062054387
2009,1154,8.285714286,25.85714286,10.28571429,11.42857143,5.857142857,1.142857143,16.28571429,64.33714286,108.0970236,95.14774262,0.4706317928,0.6945218071,9,0.3234869454
2010,1152,13.14285714,23,12.28571429,14.85714286,9.857142857,2.142857143,18.57142857,72.10285714,96.13745845,102.9122095,0.3893586893,0.7135767585,-4.714285714,0.3092453356
2011,1394,10,24.14285714,13,18.85714286,6.285714286,5,21.14285714,70.89142857,97.82666171,103.9938661,0.4511840212,0.7612423555,-3.857142857,0.3104603623
2015,1453,11.85714286,22.85714286,16.42857143,10.71428571,7,5.285714286,18.28571429,64.36,107.0780841,98.56420332,0.4398092358,0.7114180435,5.714285714,0.2937253223
2018,1237,10,25.28571429,11.14285714,13.14285714,5.857142857,4,18.71428571,66.74285714,103.7545755,104.2051904,0.4391940093,0.7361495136,-0.4285714286,0.3952303649
2022,1337,5.142857143,21.14285714,15,12.14285714,5.714285714,2.142857143,16.71428571,72.95428571,95.2515587,116.7577915,0.4456570014,0.676565498,-16,0.3516460765
2011,1431,8.454545455,23.27272727,15.18181818,11.54545455,5.727272727,3.272727273,18.18181818,65.14909091,106.5000268,98.45934647,0.4738455467,0.6570980281,5.181818182,0.3815952022
2010,1364,8.125,23.375,14.125,15.25,5.625,4.375,18.375,67.305,103.2366523,96.36379727,0.4594440973,0.727883143,4.75,0.4050665939
2003,1438,14.25,24.625,13,17,4.875,3.25,21.75,70.56,98.42116535,111.6006868,0.4334797935,0.6093994286,-9.25,0.3818997622
2003,1234,12,23.125,14.25,13.125,5.75,3.375,18.625,64.35,107.4295111,111.5285598,0.4587061041,0.7219067758,-2.625,0.2525397091
2005,1332,10.5,22.75,11.375,15,5.625,2.75,19.125,68.4,100.6487614,108.0365369,0.4507083368,0.6144051148,-5.125,0.3112875437
2005,1434,12.625,25,13.875,13.375,3.375,1.125,20.5,65.755,105.1947761,107.208082,0.4353119726,0.6748227887,-1.375,0.3897771958
2005,1400,11.125,25.5,12,13.5,4,2.75,16.875,62.92,110.89381,102.7535568,0.4461462836,0.7354030205,4.25,0.4083332329
2006,1161,8.875,24.25,13.875,17.25,6.875,7.375,19.25,66.775,103.9897045,104.8885122,0.4931855494,0.7058041215,-0.375,0.4334353147
2007,1104,13,22.75,11.125,14.625,5.75,4,16,65.585,106.2171333,113.7581387,0.4437212384,0.6980205181,-5.125,0.4135567165
2008,1261,12.875,25.875,10.75,12.25,4.625,7,16.75,66.71,104.1491685,104.0676245,0.4214687405,0.7799585219,-0.375,0.3268878095
2010,1239,14.25,22.75,12.25,12.375,6.875,4,18.375,64.13,108.0060166,97.20859768,0.4257371261,0.6440766536,7,0.3583677545
2013,1418,10,21.875,10.125,11,6.25,4.25,20.375,68.185,101.6021621,105.1554278,0.412397695,0.699483603,-2.625,0.3282688719
2014,1162,7.75,24.375,12.375,11,4.75,2.125,19.5,62.38,110.7510217,108.2722446,0.4451449352,0.8092247117,1.5,0.3624952946
2016,1117,10.5,27.125,9.625,12.5,3.625,2.75,20,70.635,98.43073508,113.565568,0.3897133434,0.7416923565,-10.625,0.302839393
2017,1389,7,24.625,14.875,9.75,6.25,2.5,14.5,60.155,115.5298915,92.36820446,0.4988500343,0.7444428733,13.625,0.4262894865
2018,1160,11,25.5,12.375,12.875,3.75,4.25,18,67.155,103.0567466,110.6190974,0.4142517128,0.7805438312,-5,0.3606508432
2019,1439,8.875,24.625,12.625,10.625,5.25,1.5,16.25,63.085,109.9685723,103.6833914,0.4476786489,0.7588242125,3.875,0.3276868721
2021,1375,7.875,25,13.5,10.125,5.5,3.875,15.125,68.52,100.9720219,100.9139403,0.4097611156,0.7251359751,-0.125,0.3247443805
2022,1352,8,20.625,11.875,13.375,5.625,4.25,14.75,65.66,105.2174695,115.4288088,0.4916864728,0.7194214201,-6.5,0.3474187577
2022,1324,8.125,19.75,11.375,10.375,10.375,1.75,12.625,64.79,107.158535,105.5250648,0.4326788297,0.7667132058,0.875,0.2892580921
2013,1315,11.55555556,26.66666667,12.77777778,12.11111111,7.555555556,4.777777778,16.66666667,67.43555556,102.5875701,98.01744224,0.4291132428,0.6536316178,3,0.3684153545
2018,1229,9.333333333,28.22222222,14.77777778,13,5.888888889,4.666666667,19.88888889,69.16444444,99.90385397,103.0668991,0.4074192194,0.7060821359,-1.777777778,0.3331025095
2004,1122,9.333333333,22.55555556,13.22222222,11.33333333,6.333333333,5.111111111,16.55555556,62.92,109.9285121,95.67495517,0.4606769862,0.7852682811,9.111111111,0.3623746442
2006,1261,13.55555556,23.66666667,13.33333333,14.66666667,7.333333333,4.555555556,15,66.09777778,104.6456888,99.36997679,0.4333246377,0.7154437206,3.555555556,0.2945332961
2009,1256,10.11111111,22.55555556,10.11111111,14.88888889,7.333333333,3.111111111,19.44444444,64.77333333,107.0371564,94.58847682,0.4626409353,0.6999017091,7.888888889,0.483047005
2010,1225,11.66666667,24.88888889,14.66666667,11.77777778,5.777777778,3.111111111,16.22222222,66.8,104.3067777,106.7404586,0.4452570795,0.6308442887,-2,0.316237423
2012,1321,8.111111111,17.77777778,14.33333333,9.666666667,7.666666667,3.333333333,16.88888889,61.39111111,112.9420358,112.7525487,0.4560798354,0.6955834731,-0.1111111111,0.3905936552
2019,1284,10.66666667,25.66666667,11,12.33333333,6.555555556,3,19.55555556,68.04,101.822858,104.8316936,0.4428905377,0.6335399946,-2.111111111,0.3173966763
2019,1304,10.66666667,21.88888889,11.11111111,8.777777778,7.333333333,4.555555556,16.55555556,67.20444444,102.7435543,110.8195751,0.4123382012,0.6556770125,-5.444444444,0.3155860422
2009,1288,13.9,25.4,12.1,12.3,4.9,2.7,18.3,63.312,109.2589181,90.2235087,0.4655612382,0.6303864943,12,0.3174090976
2021,1175,9.2,23.6,9.4,18.6,7.2,2.6,21.2,80.648,86.08628905,106.5566163,0.3853611548,0.78,-16.4,0.2528742528
2022,1155,6.5,24.3,12.6,8.7,5.4,2,15.6,65.888,104.9421689,106.5475838,0.4408711505,0.7350299662,-1,0.3207936508
2018,1344,11.8,23.5,12.7,12.2,6.3,3,17.9,69.844,99.17214849,105.5814636,0.4040831602,0.7332704813,-4.3,0.2687359566
2013,1288,11.90909091,25,13.81818182,12.45454545,6.181818182,6,15.72727273,64.67272727,106.6525642,90.21863384,0.4705240841,0.6087673246,10.72727273,0.3344966086
2006,1325,10.54545455,21,13,13.45454545,8.272727273,2,16.45454545,62.18909091,111.3601316,103.3054377,0.4678964443,0.7314329211,5,0.3794675934
2021,1153,8,24,14.90909091,13.54545455,6.727272727,4.272727273,17.81818182,71.48727273,96.85404271,104.0216178,0.4196198541,0.6657819752,-4.909090909,0.332446289
2022,1256,6.909090909,24.09090909,10.54545455,11.18181818,5.636363636,1.909090909,15.54545455,68.52727273,100.2512009,96.09658285,0.433278041,0.7327939969,2.909090909,0.326718036
2011,1384,9,21.5,13.5,13.83333333,6,3.166666667,21,66.24666667,104.3088026,108.2054051,0.4539323212,0.6923382173,-2.833333333,0.3448306459
2013,1169,10.66666667,20.33333333,13.83333333,13.33333333,7,3.5,18.66666667,67.22666667,102.6248963,112.2783822,0.4112678514,0.7781508903,-6,0.3250841751
2013,1316,12,21.5,13.5,14.33333333,6.333333333,4,16,65.40666667,105.0338455,105.6548904,0.4530847568,0.6085747586,0.8333333333,0.3991576479
