Season,TeamID,OR,DR,Ast,TO,Stl,Blk,PF,Avg_Possessions,OffRtg,DefRtg,FG%,FT%,PPG_Diff%,3P%
2023,3299,10,18,13.375,17.5,8.875,2.75,19,69.89,90.51993355,94.1126737,0.4392266404,0.6652513246,-2.125,0.2797931235
2023,3111,8.375,22,12.125,14.25,9,2.25,19.625,73.12,86.03101384,87.89272463,0.3673073837,0.6941337719,-1.75,0.3044770894
2014,3208,14.5,22.75,10.75,16.25,7.625,1.875,22,68.655,91.83779488,89.96088463,0.4018328992,0.6663108091,1.125,0.2894793151
2019,3269,9.857142857,23.85714286,12,11.57142857,5.571428571,2,17.14285714,65.44,96.3186795,98.20574364,0.4029433664,0.7669412854,-1.285714286,0.3395131966
2024,3402,8.428571429,17.42857143,11.57142857,21.14285714,8.857142857,2.714285714,20.42857143,72.44571429,86.91153051,99.37833297,0.444752571,0.7244201189,-9.142857143,0.2739706409
2019,3447,10.75,21.375,13.5,18,8.25,2,18.125,67.795,92.80723029,103.1197159,0.4168351094,0.7754684971,-6.875,0.3410149013
2017,3113,12.375,23.25,13.125,15,7.625,3.125,15.5,65.03,96.8396043,94.76717456,0.4204613884,0.7006093906,1.5,0.3189588555
2024,3341,10,19.625,12.125,14.125,8.875,2.75,23,72.145,87.52234476,93.8455746,0.3862659204,0.7138545076,-4.375,0.2614650974
2010,3197,16.85714286,28.28571429,9.714285714,21.28571429,7.571428571,3,15.42857143,69.62857143,89.62774123,87.51989004,0.3767241265,0.7432963361,1.571428571,0.3212251408
2022,3222,10.625,21.875,12.5,14.25,10.125,5.25,18.25,69.27,90.73828615,82.86580432,0.4016353268,0.6046306533,5.75,0.3495231645
2017,3284,14.44444444,25.77777778,12.11111111,16.33333333,6.888888889,4.222222222,17.55555556,70.20888889,89.8497902,88.1427257,0.3691729083,0.6309028662,1,0.327918806
2011,3452,14.42857143,22.57142857,11.71428571,17.28571429,8.571428571,3.571428571,19.14285714,68.56571429,91.90000306,87.96016814,0.395629592,0.677148457,2.428571429,0.2801543694
2020,3360,11.125,22.75,11.625,14.375,12,2.5,18.25,69.115,91.38747702,85.60737392,0.4110478275,0.7163791478,4,0.2531295094
2023,3264,12.54545455,21.81818182,12.72727273,16.63636364,10.63636364,3.272727273,17.27272727,69.88727273,90.04906009,85.63220142,0.3835095954,0.7072292057,3.090909091,0.3399710338
2024,3380,10.125,21.25,9.875,14.5,9.25,1.375,18.25,69.555,90.8577375,82.49253226,0.3976994608,0.6704400898,5.875,0.3457740176
2011,3253,13.33333333,23.16666667,12.5,20,8.5,4,20.16666667,73.04,86.16158488,97.42703591,0.359259499,0.7091624157,-8.333333333,0.3645937396
2024,3237,5.333333333,24.33333333,14.66666667,16.83333333,6.833333333,4.5,17,71.44,88.2566594,93.37703286,0.4245389028,0.6642193869,-3.833333333,0.3191465183
2010,3110,15.2,24.4,10.4,13.4,7.6,4,13.6,61.216,102.5205781,79.63991918,0.4074261322,0.706153638,14.4,0.3018253968
2024,3152,8,20,13,19,4,5,24,78.92,79.82767359,107.7040041,0.3833333333,0.8888888889,-22,0.1
2012,3105,16.875,27.125,9.25,14,5.75,4,16.625,67.655,93.56540027,80.12161817,0.3573798363,0.7018076201,8.5,0.3020699786
2017,3161,7.25,28.25,12.25,9.75,6.125,3.5,11.25,63.815,98.69560675,88.4502258,0.4222414432,0.7648809524,6.625,0.3101609033
2012,3423,13.7,23.7,12.5,15.6,9.4,2.2,16.6,71.028,88.28537124,90.99330118,0.3712557093,0.6682402739,-1.5,0.3303210844
2011,3259,8.222222222,29.77777778,11.55555556,14.88888889,9.444444444,3.888888889,14,68.79111111,91.66461366,81.70524826,0.402185533,0.7701820129,6.444444444,0.2966312448
2012,3272,16.11111111,28.22222222,12.11111111,17,10.22222222,2.444444444,17,70.30222222,89.95394248,82.94412049,0.3893429258,0.5901026989,4.666666667,0.2244251635
2016,3330,13.83333333,25.66666667,9.75,16.25,7.166666667,2.5,17.33333333,67.75,93.05770997,90.42049817,0.3792677526,0.7618658042,1.583333333,0.2724207003
2019,3347,12.3,30.2,12.7,13.1,5.7,5.7,11.5,65.756,95.14657182,76.3539327,0.3910224941,0.6654966145,12.8,0.2833751804
2014,3296,9,25,13.11111111,14.77777778,5,2.111111111,19.11111111,67.76,92.1102226,99.54652097,0.4381369511,0.6853581097,-4.666666667,0.3552318052
2023,3221,5.777777778,24.66666667,14.55555556,14.44444444,5.555555556,2.888888889,16.44444444,67.66222222,93.55607181,84.11275128,0.4499704666,0.8048357507,6.222222222,0.3373692546
2018,3463,10,26.44444444,11.11111111,12.77777778,8.777777778,3.111111111,14.22222222,69.69777778,90.35688274,88.65061404,0.3911642381,0.6428102453,1.444444444,0.2513316503
2023,3300,12.77777778,25.66666667,12.44444444,18.11111111,6.555555556,2.333333333,19.33333333,75.08,83.90519124,84.19715058,0.3606498338,0.6862903467,-0.6666666667,0.2098149033
2012,3455,9.888888889,22.22222222,12.55555556,15.33333333,9.111111111,3.777777778,16.33333333,66.22666667,94.53261248,87.38277747,0.4543256504,0.7126984127,5.222222222,0.4128584379
2016,3212,15.33333333,21,12.66666667,13,11.44444444,1.666666667,17.11111111,68.79555556,91.20837943,82.99152472,0.3747500928,0.6583095916,6.111111111,0.2831051196
2011,3246,16.22222222,20.77777778,7.555555556,16,9.888888889,2.888888889,19.77777778,71.61333333,87.79856459,88.80321783,0.3572650102,0.7051093829,-0.7777777778,0.2358823745
2019,3232,13.75,19.125,11.375,13.75,9.125,3.25,20.125,68.55,91.52839065,102.3760802,0.3758034976,0.6320158103,-7.625,0.3243602543
2017,3416,13.125,26.25,11.625,13.875,9,1.5,17.625,66.245,95.13529901,86.57059877,0.4304063687,0.6788762772,5.375,0.2759964268
2023,3185,7.125,24.5,12.375,14.625,7.125,2.375,13.625,68.655,91.99375812,101.2400745,0.4398991513,0.6922228507,-6.25,0.3342218137
2021,3252,8.5,32.625,12.5,14,4,1.5,16.625,73.375,85.3002109,83.24245717,0.3700579065,0.7004055155,1.875,0.2652183282
2024,3467,12.625,23.625,11.5,16.375,7,2.125,17.5,70.315,89.48313104,91.1626138,0.3566208394,0.7517742674,-0.875,0.3415276656
2015,3148,15.125,26,13.125,17.5,7.875,2,18.625,68.46,92.27852938,86.03547947,0.4065695858,0.7171085859,4,0.291881913
2022,3277,10.375,24.875,15,13.25,5.125,2.625,16.5,68.39,91.89735474,99.78426308,0.4000723549,0.6666972921,-5.25,0.3210377959
2020,3353,13.5,20.75,10.875,13.25,9.875,5,15.75,63.785,98.6192144,95.0640317,0.4040363704,0.7441261939,2,0.2870265152
2013,3419,12.625,28.75,12.75,20.875,8.25,6,15.875,72.33,86.79580421,89.83899733,0.4243204719,0.7268337379,-1.75,0.2582216395
2023,3447,9.25,20.5,13.25,12.625,9,3,19.375,74.015,85.35158455,92.08323919,0.3806288641,0.6710531136,-5.125,0.2682692308
2020,3416,14.25,22.625,9.5,14.625,8.5,2,15.625,65.125,96.18404993,80.49987365,0.38898958,0.712176501,10.625,0.3728996698
2014,3329,11.625,25.5,10,13.5,8.125,2.25,19.5,69.15,91.15115212,96.04816063,0.4003979273,0.6880455619,-3.5,0.2381143162
2011,3277,16.375,23,11.25,17.625,10,2.75,17.5,67.385,93.48202212,78.53066641,0.3879665368,0.6908382322,10,0.3072851967
2019,3117,9.875,23.5,11.5,15.75,7,1.5,17,67.955,92.09168574,97.95141038,0.4069733485,0.7420793461,-3.75,0.3390668768
2022,3105,12.125,26.625,12.5,18.125,6.5,4.375,17.875,72.03,87.34329391,79.37298806,0.3934387305,0.7088557002,5.875,0.2550480769
2015,3282,12.14285714,25.28571429,13.42857143,16.57142857,6.285714286,1.142857143,16.28571429,66.05714286,94.27923561,96.70458414,0.4340838532,0.7278219476,-1.142857143,0.3610880716
2024,3287,10.28571429,25.85714286,11.14285714,15,6.428571429,2.857142857,18.85714286,73.39428571,85.61422058,89.79786234,0.3714870372,0.6057877697,-3,0.2645684251
2010,3208,15,26.14285714,10.57142857,16.28571429,7.428571429,4.857142857,15.28571429,66.36571429,94.94616062,87.56595593,0.3986707672,0.7118051539,5,0.3092352092
2022,3251,11.42857143,24.14285714,13.85714286,15.14285714,5.142857143,2.285714286,17.14285714,62.90857143,100.2323306,85.98208169,0.452072201,0.6835230246,8.857142857,0.281641604
2021,3199,10.42857143,21.71428571,12.85714286,13,7.142857143,2.285714286,16.71428571,69.2,90.73064911,87.34104763,0.3944043485,0.6659125532,2.428571429,0.3363247863
2014,3426,13.28571429,26.71428571,13.42857143,23.42857143,5,2.714285714,24.14285714,73.03428571,85.9487776,99.85671526,0.4092863415,0.7526844071,-10,0.3544809551
2021,3418,8.714285714,23.42857143,8.428571429,11.71428571,7,1.714285714,11.42857143,66.11428571,95.45072814,77.34317002,0.3952617523,0.795332204,11.28571429,0.4751177394
2012,3199,12.14285714,24,12,20.85714286,6.285714286,5.142857143,15.85714286,68.35428571,91.94316688,97.04509536,0.4433596222,0.7267072059,-3.142857143,0.3080233259
2018,3369,12.28571429,26.14285714,14.28571429,17.42857143,9.285714286,3.428571429,19.71428571,68.24571429,93.06821556,89.80140355,0.4322547816,0.6121900352,2,0.30376866
2016,3181,13,26.42857143,12.42857143,17.71428571,5.857142857,5.285714286,16.57142857,68.97142857,91.01251171,93.86209156,0.4138585769,0.6621106414,-1.714285714,0.3579254079
2010,3216,12.71428571,27.57142857,10.85714286,15.28571429,6.142857143,5.571428571,14.14285714,62.94285714,99.96281068,75.92854763,0.4156526889,0.7458735514,15.28571429,0.2743764172
2022,3425,8.571428571,23,11.57142857,13.57142857,5.714285714,5.428571429,18.42857143,67.58285714,92.90477797,94.3296237,0.3925895479,0.8176542884,-0.5714285714,0.3177029111
2013,3146,14.14285714,27.71428571,9.857142857,16.57142857,6.285714286,3.142857143,17.42857143,67.17142857,93.92990179,98.63811567,0.3859160166,0.7288311028,-3.428571429,0.336270872
2016,3113,14,23,14,15.71428571,8.428571429,1.428571429,17.57142857,65.67428571,96.16331382,86.70580808,0.4119301537,0.7498938509,5.714285714,0.2560806779
2014,3125,9.833333333,25.33333333,12.83333333,10.66666667,6.166666667,1.666666667,13.66666667,62.54666667,100.2749052,97.69684876,0.4136269824,0.7987646856,1.333333333,0.3298465862
2019,3387,13.16666667,27.66666667,12.16666667,15.5,4.833333333,4.666666667,15.66666667,66.96666667,93.91871692,89.99566291,0.3932141568,0.7287330162,2.5,0.3544101732
2010,3388,12.66666667,31.83333333,10.83333333,19.5,6,6,14,71.02666667,88.47420584,86.1144171,0.3830451238,0.7764138036,1.166666667,0.3822657606
2021,3261,11.66666667,21.5,9.333333333,15.5,8.166666667,4,19.66666667,73.80666667,85.35678454,94.77690658,0.3655541966,0.7532416929,-7.166666667,0.30410401
2015,3228,13.33333333,19.66666667,14.66666667,16.16666667,13,2.5,15.5,72.07333333,86.8244369,90.69895906,0.3821552815,0.6112387612,-2.833333333,0.3062599678
2016,3382,7.833333333,26.16666667,15,14.83333333,7.5,5.333333333,15.83333333,69.06,91.49756488,93.32346356,0.4071072399,0.805976431,-1,0.3018732735
2015,3223,12.63636364,25.18181818,14.54545455,17.63636364,6.818181818,5.636363636,16.72727273,69.62545455,90.31710111,96.44622487,0.427018432,0.6522765689,-4.454545455,0.3533057851
2020,3168,9.7,28.4,13.6,11.2,4.7,2.7,14.5,67.816,92.50723708,90.11859464,0.3937437603,0.7099936068,1.5,0.2696822962
2011,3417,14.9,23.1,14.1,17.2,11.8,2.3,13.8,65.7,95.71744877,81.28141545,0.4341919564,0.7053205373,9.8,0.2576695527
2018,3317,10.8,21,11,12.6,6.2,3.5,17.5,64.624,96.81726254,91.16732008,0.4017675912,0.715128164,3.8,0.319334939
2015,3303,6.2,26.6,11.4,12,4.8,5.4,13,64.168,97.73580448,95.8722058,0.4435420785,0.7671647349,1,0.2749407455
2018,3308,10,24.33333333,11.22222222,12.55555556,9.111111111,4,15.11111111,65.37777778,95.7221275,92.02599312,0.418630636,0.7610662083,3,0.2910944919
2016,3385,11,25.33333333,11,11.88888889,6.777777778,4,16.11111111,64.78222222,96.97435361,88.94529706,0.4284686432,0.6039777842,5.333333333,0.3032203907
2012,3347,14.44444444,23.11111111,11,14.66666667,10.66666667,3.666666667,19.55555556,69.08888889,90.85991794,90.8717058,0.4008976837,0.5763023904,-0.2222222222,0.2938946722
2012,3449,12.44444444,30.55555556,10,19.11111111,5.555555556,3.555555556,16.88888889,71.84444444,87.27131511,87.53343508,0.3981396512,0.5979948253,0.3333333333,0.3438825332
2024,3263,9.555555556,21,14.11111111,8.888888889,8.888888889,2.555555556,13.11111111,62.39555556,100.5452257,83.89037116,0.398821558,0.7832010582,10.44444444,0.3229249444
2013,3341,13.11111111,23.88888889,12.77777778,15.55555556,10.55555556,3,17.22222222,67.94666667,91.74128858,82.08194159,0.393336055,0.6977417239,6.444444444,0.3647648648
2020,3335,13.33333333,27.11111111,12.44444444,11.66666667,8.888888889,6,12.22222222,66.60888889,93.89988922,82.21556226,0.3725241617,0.7327434932,7.666666667,0.2833336709
2017,3306,8.125,28.125,15.375,14.75,4.75,3.625,17.375,65.85,95.23383652,84.36422294,0.4420515762,0.7705509299,7,0.2802274115
2024,3339,7.625,19.25,16.375,16.75,9.75,4.5,19,70.96,89.4397635,94.32802726,0.4239319414,0.7285264266,-4.25,0.3249048695
2022,3471,8.375,25,13.5,13.625,5.375,3.25,15.375,69.715,89.93071693,88.6547452,0.3954534207,0.718525641,0.875,0.3215198457
2013,3223,11.75,23.625,14,18.25,12,3.625,18.625,74.545,83.18454131,90.02161673,0.4001666281,0.5774197723,-4,0.2603898295
2015,3448,14.25,25,12.75,22.125,7.375,2.625,17.625,70.055,89.32073061,99.29332903,0.4145194385,0.6393979684,-7,0.3468638592
2018,3209,11.625,24.75,12,16.375,7.625,3.25,15.125,67.38,92.80301897,99.71793999,0.4067646653,0.7082963649,-4.25,0.3482393424
2023,3194,8.25,22.25,9,16.625,8.25,3,17,71.875,87.53756498,102.2967348,0.4111815702,0.7294079115,-10.75,0.2408247594
2023,3219,6.5,20.125,12.875,13.25,9.25,2.375,17.375,67.405,93.16321263,80.18932474,0.4116059147,0.7083216212,8.625,0.32125739
2014,3337,12.25,24.25,11.5,11.625,7.25,2.25,19,71.81,87.25612161,108.1026468,0.3453349513,0.7028888552,-14.75,0.311193348
2020,3183,7.375,24,14.875,16.875,10.625,2,19.125,70.94,88.09301058,91.49317113,0.4083183049,0.7650460752,-2.25,0.3505273222
2022,3228,8.875,21.625,13.75,14.5,5.75,2.875,13.5,72.56,86.81428227,108.759109,0.3896178954,0.6864348288,-16.125,0.3119925214
2018,3169,13.09090909,29.36363636,15.81818182,16.90909091,5.818181818,3.090909091,11.09090909,67.56363636,92.60648973,92.09208339,0.4105574665,0.6723450653,0.8181818182,0.2426099153
2024,3411,10.28571429,21,10.42857143,17.57142857,7.285714286,3,19.14285714,73.85714286,85.16122191,99.62092379,0.3835820189,0.6525518133,-10.71428571,0.2925398671
2020,3260,10.28571429,25.42857143,10.57142857,15.42857143,5,1.285714286,22.85714286,71.12571429,87.83714569,103.3335118,0.3947874975,0.7374815143,-10.57142857,0.2599508825
2010,3284,14.57142857,26.14285714,13.71428571,16.71428571,6,1.428571429,15.14285714,66.26285714,94.71273751,86.49403181,0.4015304863,0.6298999559,5.285714286,0.3598472178
2018,3139,10.85714286,23.71428571,12.57142857,14.42857143,7.714285714,2.285714286,16.85714286,68.30857143,91.97761151,98.50410231,0.4063909438,0.7168367347,-4.857142857,0.3052766873
2019,3166,8.571428571,27.14285714,14.57142857,17,3.285714286,3.142857143,16,65.24,96.32138313,98.75203775,0.4441605379,0.8187894921,-1.857142857,0.352971103
2018,3314,12.42857143,25.28571429,14.28571429,15.14285714,6.285714286,2.857142857,16.57142857,72.50857143,86.92908846,102.0090509,0.367675416,0.7146127682,-11,0.2806538405
2017,3428,11,23.71428571,12.14285714,16.42857143,7.571428571,4,17.42857143,71.17142857,87.79507787,100.9710094,0.371234208,0.77303553,-8.714285714,0.3345007305
2024,3363,9,23.28571429,14.71428571,18.14285714,5.571428571,2.142857143,14.71428571,70.62285714,89.02891235,103.309839,0.4237782048,0.7868044654,-10.14285714,0.3469835303
2020,3303,10.14285714,24,9.285714286,14.57142857,5.857142857,4.285714286,19.85714286,70.2,89.68771937,109.0890401,0.4093110521,0.7330225797,-14,0.1736394558
2015,3191,9.1,21.4,11.5,12.9,8.5,2,15,68.476,91.31300935,105.347135,0.3682585908,0.7318871105,-9.3,0.3772949351
2022,3213,12.4,22.2,10.8,14.7,10.5,2.5,19.2,69.868,89.7076647,84.31697748,0.3699992693,0.7239535877,4.1,0.2972153717
2020,3235,11.16666667,29.66666667,11.16666667,15.16666667,7,4,12.83333333,70.80666667,88.47748702,88.46137302,0.3473419555,0.7225325844,0.1666666667,0.3592113665
2024,3219,6,22.33333333,11.83333333,11.83333333,6.333333333,2.333333333,16.5,67.18,93.24453897,83.29130858,0.3996347089,0.6838345865,7,0.3645471834
2012,3107,16.33333333,25.83333333,10.83333333,14.16666667,13.33333333,4.333333333,13.5,69.13333333,90.79532167,72.01753495,0.3409662986,0.6868433839,12.66666667,0.3221024847
2016,3143,11.55555556,23.44444444,14.66666667,17.88888889,8.111111111,3.222222222,14.22222222,70.08888889,89.29504502,91.9876051,0.4367401814,0.5993732446,-1.555555556,0.3005719589
2017,3252,7.833333333,23.5,12.83333333,17.33333333,6,2.666666667,19.83333333,74.25333333,84.33851371,109.4023382,0.3969784131,0.7010465297,-18.33333333,0.304460636
2019,3228,9,19.66666667,12.16666667,11.83333333,5.5,4,18.5,66.38,94.47440245,113.7706321,0.4065262113,0.8059352928,-12.66666667,0.3180931068
2016,3360,14.66666667,19.83333333,12.33333333,13.16666667,6.666666667,1.5,17.5,64.83333333,96.55124064,101.655029,0.3878170787,0.7470791676,-3.333333333,0.2676588798
2023,3438,9.5,21.66666667,14.33333333,14.33333333,8.333333333,3.833333333,19.33333333,72.04666667,86.58297929,94.53657937,0.3827224834,0.7293169793,-5.666666667,0.2792349263
2018,3398,13.33333333,23.33333333,13.33333333,15.5,7.833333333,1,17.33333333,70.18666667,89.05831722,102.2257966,0.3717288529,0.7818761848,-9,0.2905897207
2015,3218,15.22222222,28.88888889,15,13.55555556,6.222222222,4.222222222,15.55555556,64.08444444,98.34751712,79.36305099,0.4183811433,0.6255346824,11.55555556,0.2365531885
2011,3382,8.5,24.5,9.666666667,13,7.166666667,1.833333333,15.83333333,62.06666667,100.9977087,93.75645621,0.4112399794,0.7444887362,4.166666667,0.4220822281
2013,3374,13.75,23.75,13.25,15.5,7.75,2.25,16.875,69.74,90.06378985,94.68999007,0.3788631045,0.714089032,-3.25,0.3129797533
2015,3226,12.375,27.875,10.5,16.25,5,1.75,20.375,71.01,88.02805583,97.03181472,0.3732799098,0.6799180444,-5.75,0.3561193467
2017,3263,11.25,24,11.875,13.25,9.25,3.375,16.25,66.16,94.60557917,86.13279611,0.4011815731,0.7007352941,5.5,0.2539374454
2017,3261,12.375,21.25,11.625,16.375,9.25,3.125,17.25,67.305,93.61674834,92.00080492,0.4289021607,0.7007796717,1,0.2160714286
2018,3383,11.875,24,14,15.75,7.875,1.75,14.125,66.875,93.46280004,93.84088439,0.3834090461,0.6952973311,-0.875,0.3359105228
2014,3224,12.375,24.375,10,19.5,6.875,3.5,21.5,73.53,85.57121486,91.6544941,0.4019933535,0.7227286967,-4.75,0.3000471568
2018,3174,12.9,29,12.5,15.7,8.2,5.5,15.5,68.676,91.23032319,82.21186003,0.3962179932,0.6978781942,6.5,0.3026154401
2017,3462,8.714285714,27.14285714,14.42857143,13.14285714,5.571428571,3,15.71428571,69.29714286,90.09208205,104.1112645,0.4053832315,0.6622482326,-9.571428571,0.3370439085
2013,3274,16.28571429,29.14285714,12.14285714,18.14285714,7.142857143,4.142857143,17.42857143,70.90285714,88.28731877,79.47621859,0.3627000578,0.7407361546,5.857142857,0.2233376684
2010,3259,9,24.71428571,12,14,7.428571429,2.142857143,13.85714286,68.10285714,91.93006685,89.93166896,0.4027294339,0.7363111911,1,0.3359832085
2021,3396,10.28571429,21.14285714,15.14285714,15.14285714,10.57142857,2.857142857,15.85714286,73.02285714,84.91675209,82.05490458,0.3813626612,0.6248008294,2.428571429,0.3116246499
2023,3201,9.857142857,22.57142857,9.857142857,12.85714286,5.571428571,3.142857143,17,66.05714286,95.24704333,101.3707361,0.3941568209,0.8110889111,-4.142857143,0.300140569
2012,3346,13.14285714,29.28571429,12.85714286,16.85714286,10.14285714,4,14.14285714,75.12,83.48648619,77.73469806,0.3733247145,0.6223209641,4,0.2075448361
2011,3180,8.444444444,21.33333333,13.88888889,17.33333333,6.111111111,1.888888889,15.11111111,64.41777778,96.93938747,92.01023105,0.4539459798,0.7875864876,3,0.4168779296
2018,3347,10.44444444,28.33333333,12,14.11111111,7.111111111,5.111111111,13.77777778,64.35111111,96.86646099,70.80061356,0.444866516,0.6745226312,17.44444444,0.2665667666
2020,3387,12.75,25.5,13.25,14,4.5,4,16.375,64.23,97.4612776,92.75383462,0.3975591179,0.6557224026,2.75,0.4457013575
2023,3316,10.33333333,24.33333333,11,17.5,6.166666667,4.333333333,18.16666667,73.30666667,84.27147016,104.4995144,0.3930644004,0.6651455026,-13.5,0.2972299625
2016,3344,8.833333333,22,12.83333333,15.16666667,5.666666667,2,20,69.88,89.03062954,107.4432606,0.4182299182,0.6298144258,-12.83333333,0.3569524611
2017,3216,10.875,23.5,15.375,13.75,11.75,1.875,16.375,67.205,92.79652199,84.60140568,0.4071039221,0.7554076954,5.625,0.3321425434
2016,3252,9,22.66666667,17,13.83333333,5.5,2,19,69.80666667,89.54239926,111.0288307,0.3915884647,0.795544733,-15,0.3425505051
2015,3422,15.5,18.83333333,10.83333333,17.33333333,11.5,0.3333333333,20.66666667,75.22,82.5550672,102.5926816,0.3582588365,0.6481481481,-14.16666667,0.3189245395
2016,3189,16.5,25.75,12.25,15.5,6.25,3.75,16.5,66.69,93.16994199,85.31308491,0.3987127179,0.6108192356,5.5,0.3096010199
2018,3162,9.375,25.875,11.625,12.5,4.5,2.5,17.375,71.045,87.11430782,108.1792125,0.3773515639,0.7404569389,-14,0.3148513287
2011,3325,11.75,22.125,12.75,15.75,10.25,3.125,18.125,66.46,93.8262279,96.61461346,0.4056201873,0.71498409,-1.375,0.3220499536
2014,3402,11.4,24.4,11.4,14.9,8,2.5,18.9,71.088,87.65503191,89.78193884,0.3821038774,0.6165116978,-1.8,0.2808714093
2024,3472,6,18.16666667,14.5,14,6,3.166666667,18.83333333,72.96666667,86.12569506,111.1303676,0.4096401221,0.721969697,-18.33333333,0.2452178604
2018,3295,7,28.66666667,12,16,4.833333333,3,13.66666667,69.60666667,90.14806053,99.29356408,0.4159297784,0.8000841751,-7,0.3338235294
2011,3393,15.125,24.625,12,15.375,5.75,4.125,13.125,62.705,99.85099112,89.04346138,0.3935397026,0.7315236853,6.5,0.3005733237
2016,3169,13.875,25.75,14.375,18.5,4,2.5,17.25,68.29,91.49047425,101.8757596,0.4084879468,0.6923109774,-7.25,0.3263199882
2015,3331,12.16666667,30.66666667,11.5,16.5,4.166666667,6.333333333,17.66666667,68.4,90.73168291,94.31633862,0.4109033746,0.6974089636,-1.666666667,0.3124338624
2017,3251,15.375,25.875,10.625,18,5.75,3.75,19.75,66.155,94.16951687,84.18624134,0.3983535717,0.7246012979,6.625,0.2491852806
2020,3383,11.83333333,27.83333333,13,18.33333333,8.166666667,0.6666666667,12.83333333,74.49333333,83.96056242,97.78773401,0.3702081953,0.7547743568,-10.16666667,0.3661062378
2022,3404,5.5,18.875,13.25,13.5,11.625,2,16.375,66.065,94.33391737,88.11813274,0.4194858644,0.7672861374,4.375,0.3702550435
2011,3374,12.125,24.5,13.375,16.25,7.375,2.5,15.25,68.655,90.99096627,94.29523352,0.3942537266,0.6772411616,-2.375,0.333538961
2013,3372,13.75,25.5,12.75,18.625,3.875,3.25,19.25,70.465,88.33841981,89.69719623,0.3991098255,0.6306691623,-1.125,0.2747963659
2023,3414,14,23,11.875,12.625,8.875,3.375,13.625,69.08,90.68638223,78.11036072,0.3455753007,0.8027897994,8.5,0.2621402333
2022,3416,13.375,21.375,16,13.25,11,4.75,11.875,63.64,98.08898873,61.62063085,0.4257613513,0.7421637594,23.375,0.296969697
2015,3322,8.454545455,27.18181818,11.27272727,12.09090909,7.090909091,3.090909091,15.18181818,66.72363636,93.61583212,89.78481298,0.3955167234,0.7682749618,2.454545455,0.3118351268
2019,3229,10.33333333,25.22222222,9.444444444,16.11111111,6.888888889,2.222222222,19.11111111,68.19111111,92.26927383,91.94398075,0.4150152711,0.719196517,-0.1111111111,0.2826863768
2024,3145,9.777777778,23.11111111,14,15.88888889,4.555555556,1.555555556,17,67.95555556,92.77773864,93.55817069,0.3876908236,0.8055502282,-1.111111111,0.3199557174
2016,3424,14.44444444,24.44444444,10.11111111,14.33333333,7.888888889,3.222222222,15.44444444,66.58666667,93.82182204,96.3877741,0.3831043004,0.7121912434,-1.666666667,0.3986874237
2012,3233,13.22222222,25.22222222,13.11111111,17.44444444,8.111111111,3,17.11111111,69.44888889,90.01176443,94.32600436,0.3650881031,0.809222535,-2.777777778,0.2952715394
2024,3434,5.777777778,20.11111111,12.22222222,16.66666667,7.666666667,3.333333333,19.33333333,70.21777778,89.47258774,105.4342971,0.4182178078,0.760215308,-11.88888889,0.3437992221
2014,3448,12.71428571,25,12.42857143,19.57142857,5.714285714,2.857142857,18.14285714,69.93142857,90.09608899,99.27118369,0.4167703519,0.6758647462,-6.714285714,0.2986699808
2023,3263,7.285714286,21,13,10.71428571,6.571428571,3,13.71428571,63.96,97.25750515,92.28145198,0.4196537698,0.7457096475,3.571428571,0.3170848339
2020,3388,9.428571429,24.85714286,11.14285714,15.85714286,4.857142857,2.142857143,13.85714286,69.34285714,89.65269276,105.462454,0.397284661,0.7472789116,-10.57142857,0.3404245393
2015,3419,12.71428571,27.71428571,11.28571429,18,5,4.285714286,19.14285714,70.86285714,87.57736995,92.51641964,0.3814113893,0.713606664,-3.285714286,0.2343537415
2020,3421,11.85714286,27.85714286,10.14285714,13.57142857,4.285714286,1.142857143,14,65.85142857,95.31883844,96.86218185,0.4046676324,0.6309547561,-1.714285714,0.3348799665
2019,3206,13.71428571,27.42857143,11.57142857,15,6.857142857,3.571428571,16.57142857,68.74857143,90.58180054,89.30240428,0.3795374201,0.71979921,1.142857143,0.2506949191
2023,3338,6.714285714,21.85714286,11.85714286,14,6.714285714,3.571428571,15.85714286,73.09714286,85.02088476,101.9630586,0.3817470683,0.7084750567,-11.71428571,0.3640077504
2014,3110,10.71428571,24,15.42857143,10.14285714,6.571428571,1.571428571,16,62.07428571,100.4438418,90.09517675,0.4111327151,0.6987226709,6.857142857,0.2936005682
2019,3237,14.28571429,26.28571429,14,16,5.714285714,2.571428571,11.42857143,64.37142857,96.97370597,79.47367052,0.398943728,0.73455634,11.14285714,0.2864820474
2022,3198,9.8,19.2,11.5,13.6,7.3,2.8,19.1,69.608,89.93593488,93.4165415,0.3847136527,0.7217845118,-2.6,0.2641780199
2018,3114,9.8,26,13.4,15.9,7.2,1.9,15.3,65.772,94.93622298,76.51945248,0.4648460225,0.6563827839,11.6,0.3930430354
2018,3348,10,23,12.8,16,6.6,3.8,21.2,71.872,86.98721202,108.70736,0.403484333,0.639787652,-15.4,0.2247929607
2023,3158,10.5,17.625,7.75,11.375,7.625,1.25,15.375,71.66,86.66402254,95.78658364,0.3536160734,0.643725025,-6.25,0.2664312771
2010,3350,12.875,19.875,12.75,14.375,9.125,2.375,18.5,67.455,92.13646198,87.0151366,0.3834337096,0.7309074504,3.75,0.3157793044
